cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,winner,total_votes,totalspend,costvote
H0CO06077,2010,9800.0,0.0,22.73,0.0,0.0,515.01,0.0,0.0,0.0,0.0,0.0,18.18,137429.02,CO,6,0,D,37950.0,0.0,104159.0,0.0,0,142109.0,147784.94,1.0399407497062114
H0CO06085,2010,2809.9,285.47,3100.19,969.28,0.0,2474.45,689.58,0.0,0.0,0.0,0.0,0.0,8305.0,CO,6,0,L,0.0,0.0,9471.0,0.0,0,9471.0,18633.87,1.9674659486854609
H0CT01076,2010,26900.07,1900.0,9645.24,219300.58,1500.0,46681.8,2152.02,0.0,0.0,0.0,0.0,0.0,422.7,CT,1,0,R,11438.0,0.0,84076.0,0.0,0,95514.0,308502.41000000003,3.2299182318822375
H0CT02124,2004,123162.88,319.0,59598.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413240.62,CT,2,1,R,0.0,0.0,166412.0,0.0,1,166412.0,2596320.81,15.60176435593587
H0CT02124,2006,13250.13,15000.0,74333.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224979.37,CT,2,1,R,0.0,0.0,121165.0,0.0,0,121165.0,3327563.2800000007,27.46307332975695
H0CT02173,2010,81239.64,0.0,37369.99,95583.0,13933.62,24171.09,1355.93,0.0,0.0,0.0,0.0,0.0,13423.29,CT,2,0,R,11344.0,0.0,95671.0,0.0,0,107015.0,267076.56,2.495692753352334
H0CT03072,2010,262063.55,1674.08,119849.72,9662.0,0.0,10885.83,0.0,0.0,0.0,0.0,0.0,0.0,357158.35,CT,3,1,D,0.0,0.0,134544.0,0.0,0,134544.0,761293.53,5.658323894042098
H0CT03072,2010,262063.55,1674.08,119849.72,9662.0,0.0,10885.83,0.0,0.0,0.0,0.0,0.0,0.0,357158.35,CT,3,1,WF,0.0,0.0,9021.0,0.0,0,9021.0,761293.53,84.39125706684403
H0CT03072,2012,648424.77,7990.2,30387.12,3149.62,0.0,545.2,3221.2,0.0,0.0,0.0,15000.0,0.0,13245.02,CT,3,1,D,0.0,0.0,197163.0,0.0,1,197163.0,721963.1299999999,3.6617576827295175
H0CT03072,2012,648424.77,7990.2,30387.12,3149.62,0.0,545.2,3221.2,0.0,0.0,0.0,15000.0,0.0,13245.02,CT,3,1,WF,0.0,0.0,20410.0,0.0,1,20410.0,721963.1299999999,35.37300979911807
H0CT03072,2014,144745.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520731.87,CT,3,1,D,0.0,0.0,130009.0,0.0,1,130009.0,665477.64,5.118704397387873
H0CT03072,2014,144745.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520731.87,CT,3,0,WF,0.0,0.0,10476.0,0.0,1,10476.0,665477.64,63.524020618556705
H0CT03106,2010,18455.74,0.0,2504.19,112627.37,3000.0,2417.78,245.0,0.0,0.0,0.0,0.0,0.0,14347.64,CT,3,0,R,0.0,0.0,74107.0,0.0,0,74107.0,153597.71999999994,2.072647927996005
H0CT04146,2010,177538.21,3520.84,95151.49,503487.48,29000.0,47069.64,6637.64,0.0,0.0,0.0,250.0,0.0,1091310.68,CT,4,0,R,16494.0,0.0,102030.0,0.0,0,118524.0,1953965.98,16.485825486821234
H0CT05150,2014,751526.47,18432.4,67055.51,722819.66,49300.0,41080.56,82759.49,0.0,0.0,0.0,0.0,0.0,6.11,CT,5,0,R,0.0,0.0,92404.0,0.0,0,92404.0,1732980.2000000004,18.754385091554482
H0CT05150,2014,751526.47,18432.4,67055.51,722819.66,49300.0,41080.56,82759.49,0.0,0.0,0.0,0.0,0.0,6.11,CT,5,0,IP,0.0,0.0,5363.0,0.0,0,5363.0,1732980.2000000004,323.1363415998509
H0DC00199,2010,8380.02,271.56,0.0,57353.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,DC,0,0,R,1919.0,0.0,8109.0,0.0,0,10028.0,68755.23,6.856325289190266
H0DE00126,2010,1724.5,0.0,0.0,1795.98,0.0,2018.93,676.29,0.0,0.0,0.0,0.0,0.0,0.0,DE,0,0,L,0.0,0.0,1986.0,0.0,0,1986.0,6215.7,3.1297583081570997
H0DE01017,2010,43313.68,0.0,1398.01,0.0,0.0,2576.84,512.5,0.0,0.0,0.0,0.0,0.0,1990163.8,DE,0,0,D,0.0,0.0,173543.0,0.0,1,173543.0,2037964.83,11.743284546193163
H0DE01017,2012,210358.57,4669.7,22912.17,83587.38,25700.0,24380.44,9716.18,0.0,0.0,0.0,0.0,0.0,414403.02,DE,0,1,D,0.0,0.0,249933.0,0.0,1,249933.0,795727.46,3.1837630885077197
H0DE01017,2014,320487.3,12309.17,25832.0,122672.0,25000.0,1546.0,2719.35,0.0,0.0,0.0,0.0,470.05,172422.67,DE,0,1,D,0.0,0.0,137251.0,0.0,1,137251.0,683458.5399999999,4.9796252122024605
H0FL00023,2010,10625.05,183.89,2755.84,11315.56,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,1797.52,FL,1,0,NPA,0.0,0.0,18253.0,0.0,0,18253.0,27289.86,1.4950890264614036
H0FL02086,2012,13112.12,466.48,4100.0,11135.68,0.0,0.0,1744.5,0.0,0.0,0.0,0.0,0.0,668501.29,FL,2,0,D,46900.0,0.0,157634.0,0.0,0,204534.0,699060.0700000001,3.4178184067196655
H0FL02094,2010,12446.84,360.89,41.78,7728.91,0.0,9057.78,614.23,0.0,0.0,0.0,0.0,0.0,14058.12,FL,2,0,NPA,0.0,0.0,7135.0,0.0,0,7135.0,44308.55,6.210028030833918
H0FL02110,2010,310474.39,36365.7,52803.71,814123.71,0.0,1006.3,27901.25,0.0,0.0,0.0,0.0,0.0,211570.19,FL,2,0,R,28269.0,0.0,136371.0,0.0,1,164640.0,1454245.25,8.832879312439262
H0FL02110,2012,391529.03,69899.3,446524.65,684398.72,1080.72,0.0,32544.86,0.0,0.0,0.0,0.0,0.0,69079.08,FL,2,1,R,0.0,0.0,175856.0,0.0,1,175856.0,1695056.36,9.638888408698026
H0FL02110,2014,351467.08,177697.27,549934.8600000001,1769699.68,62500.0,0.0,52595.32,0.0,0.0,0.0,0.0,0.0,25172.67,FL,2,1,R,0.0,0.0,123262.0,0.0,0,123262.0,2989066.8799999994,24.24970290925021
H0FL02177,2010,6960.0,0.0,0.0,0.0,0.0,427.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,2,0,NPA,0.0,0.0,5705.0,0.0,0,5705.0,7387.41,1.2949009640666083
H0FL04066,2004,63446.09,42551.71,69552.13,0.0,5800.0,0.0,5431.22,0.0,0.0,0.0,1000.0,0.0,60041.61,FL,4,1,R ,48129.0,0.0,256157.0,0.0,1,304286.0,247822.76,0.8144402305725534
H0FL04066,2006,71463.95,15062.97,104581.95,175017.09,11250.0,2604.32,14868.1,500000.0,0.0,0.0,173550.0,0.0,48828.77,FL,4,1,R,0.0,0.0,141759.0,0.0,1,141759.0,617227.1499999999,4.354059706967458
H0FL04066,2008,92113.23,0.0,91878.46,246100.99,19350.0,2686.62,15012.69,0.0,0.0,0.0,1030.0,0.0,117364.03,FL,4,1,R,0.0,0.0,224112.0,0.0,1,224112.0,585536.02,2.612693742414507
H0FL04066,2010,87838.52,0.0,189295.34,43253.27,10791.0,1454.08,11761.57,0.0,0.0,0.0,9100.0,0.0,102724.29,FL,4,1,R,0.0,0.0,178238.0,0.0,1,178238.0,456218.07,2.559600478012545
H0FL04066,2012,130071.28,0.0,133153.75,49874.5,0.0,0.0,30916.64,0.0,0.0,0.0,105250.0,0.0,164759.98,FL,4,1,R,46788.0,0.0,239988.0,0.0,1,286776.0,614026.15,2.141135067090691
H0FL04066,2014,355671.31,283.5,195618.65,662024.66,55803.18,123304.04,64928.65,0.0,0.0,0.0,4350.0,0.0,161491.35,FL,4,1,R,38613.0,0.0,177887.0,0.0,1,216500.0,1623475.34,7.498731362586605
H0FL04108,2010,7215.56,0.0,107.0,3120.99,0.0,271.88,400.0,0.0,0.0,0.0,0.0,0.0,1213.51,FL,4,0,NPA,0.0,0.0,52540.0,0.0,0,52540.0,12328.94,0.234658165207461
H0FL05113,2010,51196.05,1805.15,10474.61,28759.9,12825.0,3402.25,470.0,0.0,0.0,0.0,307.0,36.0,28140.51,FL,5,0,D,0.0,0.0,100858.0,0.0,0,100858.0,137416.47,1.3624746673541017
H0FL05139,2012,107242.81,795.27,216953.59,33445.02,0.0,5137.12,3302.0,0.0,0.0,0.0,0.0,0.0,8306.49,FL,11,1,R,0.0,0.0,218360.0,0.0,1,218360.0,375182.3,1.7181823594064847
H0FL05139,2014,66224.36,2094.56,81108.2,120752.28,0.0,3011.5,3983.82,0.0,0.0,0.0,4655.0,0.0,0.0,FL,11,1,R,0.0,0.0,181508.0,0.0,1,181508.0,281829.72000000003,1.55271238733279
H0FL06061,2010,67006.7,16555.0,16866.63,20219.66,3500.0,1003.59,1153.47,0.0,0.0,0.0,0.0,1000.0,6778.39,FL,3,0,R,8919.0,0.0,50932.0,0.0,0,59851.0,134083.44,2.240287380327814
H0FL07077,2010,517.6,2458.06,0.0,0.0,0.0,49.28,0.0,0.0,0.0,0.0,0.0,0.0,222035.15,FL,7,0,D,0.0,0.0,83206.0,0.0,0,83206.0,225060.09,2.7048540970603083
H0FL08042,2008,10604.76,0.0,9094.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7384.32,0.0,1771549.67,FL,8,1,R,22198.0,0.0,159490.0,0.0,0,181688.0,1798633.02,9.899569701906564
H0FL08117,2010,37479.15,1435.44,0.0,165473.2,320.78,17939.57,45712.74,0.0,0.0,0.0,375.0,469.98,15870.37,FL,8,0,TEA,0.0,0.0,8337.0,0.0,0,8337.0,285076.23,34.19410219503418
H0FL08208,2012,22816.85,502.62,1226.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,1461158.47,FL,10,1,R,0.0,0.0,164649.0,0.0,1,164649.0,1486363.94,9.027470194170629
H0FL10055,2010,267795.53,1564.08,19195.17,18068.22,0.0,8966.76,125.0,0.0,0.0,0.0,0.0,0.0,4717.58,FL,10,0,D,0.0,0.0,71313.0,0.0,0,71313.0,320432.34,4.493322956543688
H0FL12010,2004,406528.08,43199.86,176766.33,175642.01,11435.0,17102.99,35538.51,0.0,0.0,0.0,6000.0,250.0,25026.32,FL,22,1,R,0.0,0.0,192581.0,0.0,1,192581.0,897489.1,4.660320073112093
H0FL12010,2006,624247.45,64386.11,596680.2500000001,3554318.87,59540.8,45390.77,134533.62,0.0,0.0,4400.0,0.0,2000.0,183542.75,FL,22,1,R,0.0,0.0,100663.0,0.0,0,100663.0,5269040.619999999,52.34336965915976
H0FL12101,2010,224687.41,16343.67,277515.73,576364.01,12434.86,3002.92,708.07,0.0,0.0,0.0,0.0,0.0,30481.23,FL,12,0,R,33212.0,0.0,102704.0,0.0,1,135916.0,1141537.9,8.398848553518349
H0FL12101,2014,304553.95,42912.47,351138.22,401988.89,35900.0,42659.65,2791.51,0.0,0.0,0.0,106000.0,117400.0,708.75,FL,15,1,R,0.0,0.0,128750.0,0.0,1,128750.0,1406053.44,10.920803417475728
H0FL12119,2010,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643161.28,FL,12,0,D,24820.0,0.0,87769.0,0.0,0,112589.0,645185.28,5.7304468464947735
H0FL13109,2010,88500.14,4584.45,4273.86,10317.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5834.36,FL,13,0,D,18325.0,0.0,83123.0,0.0,0,101448.0,113510.62,1.1189044633703966
H0FL14065,2010,14636.34,4642.97,1038.54,21568.62,10440.0,822.67,394.03,0.0,0.0,0.0,0.0,0.0,4836.5,FL,14,0,D,0.0,0.0,74525.0,0.0,0,74525.0,58379.67,0.7833568601140557
H0FL14065,2012,27547.51,0.0,368.7,21698.17,4837.0,1199.61,4202.14,0.0,0.0,0.0,0.0,0.0,9852.34,FL,19,0,D,0.0,0.0,109746.0,0.0,0,109746.0,69705.47,0.6351527162721192
H0FL14073,2010,8126.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,14,0,NPA,0.0,0.0,11825.0,0.0,0,11825.0,8126.61,0.6872397463002113
H0FL15054,2010,12682.33,0.0,1608.08,8557.18,0.0,1066.36,886.52,0.0,0.0,0.0,0.0,67.5,1645.0,FL,15,0,D,0.0,0.0,85595.0,0.0,0,85595.0,26512.97,0.3097490507623109
H0FL15054,2012,4764.98,0.0,1312.21,10142.74,0.0,1421.57,533.14,0.0,0.0,0.0,0.0,0.0,2720.09,FL,8,0,D,0.0,0.0,130870.0,0.0,0,130870.0,20894.73,0.15966019714220217
H0FL16052,2010,10440.0,0.0,0.0,74590.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,16,0,D,20830.0,0.0,80327.0,0.0,0,101157.0,85030.9,0.8405834494894074
H0FL18025,2008,19608.66,0.0,0.0,1605.0,0.0,248.9,1306.93,0.0,0.0,0.0,0.0,0.0,2757104.64,FL,18,1,R,0.0,0.0,140617.0,0.0,1,140617.0,2779874.1300000004,19.76911845651664
H0FL18025,2010,484619.1,63153.53,21942.47,180947.5,0.0,0.0,41676.57,0.0,0.0,0.0,1000.0,0.0,212391.95,FL,18,1,R,0.0,0.0,102360.0,0.0,1,102360.0,1005731.12,9.825431027745212
H0FL18025,2012,744837.87,73358.69,9312.75,198641.45,0.0,0.0,65889.97,0.0,0.0,0.0,0.0,0.0,62728.18,FL,27,1,R,0.0,0.0,138488.0,0.0,1,138488.0,1154768.91,8.33840412165675
H0FL19072,2010,11286.83,136.51,385.63,57738.86,0.0,2415.48,3033.14,0.0,0.0,0.0,0.0,0.0,1350.0,FL,19,0,R,0.0,0.0,78733.0,0.0,0,78733.0,76346.45,0.9696880596446217
H0FL20088,2010,6960.0,0.0,0.0,0.0,0.0,917.62,325.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,20,0,NPA,0.0,0.0,1272.0,0.0,0,1272.0,8202.619999999999,6.448600628930817
H0FL20104,2010,238.51,0.0,250.0,212240.0,6960.0,4512.62,8850.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,20,0,NPA,0.0,0.0,1663.0,0.0,0,1663.0,233051.13,140.13898376428142
H0FL23033,2010,25640.12,3834.41,11435.0,1122.46,0.0,3627.09,708.76,0.0,0.0,0.0,0.0,0.0,53042.81,FL,23,0,R,0.0,0.0,26414.0,0.0,0,26414.0,99410.65,3.7635590974483226
H0FL25020,2010,23.76,1307.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.59,FL,25,0,FWP,0.0,0.0,3244.0,0.0,0,3244.0,6533.27,2.013954993834772
H0GA02217,2010,62507.98,306.7,8207.62,47263.65,0.0,2987.49,7116.85,0.0,0.0,0.0,0.0,0.0,1011300.33,GA,2,0,REP ,23945.0,0.0,81673.0,0.0,0,105618.0,1139690.62,10.790685489215855
H0GA03066,2010,3087.65,3050.13,4580.0,21868.73,0.0,1907.5,5220.0,0.0,0.0,0.0,0.0,0.0,0.0,GA,3,0,D,18676.0,0.0,73932.0,0.0,0,92608.0,39714.01,0.428839949032481
H0GA04072,2010,37498.61,2293.73,7228.45,27640.8,0.0,16971.53,8516.75,0.0,0.0,0.0,0.0,0.0,10675.11,GA,4,0,REP ,9549.0,0.0,44707.0,0.0,0,54256.0,110824.98,2.0426308611029196
H0GA05210,2010,37322.38,600.0,0.0,23271.5,0.0,23478.05,2515.18,0.0,0.0,0.0,0.0,0.0,684.9,GA,5,0,REP ,8758.0,0.0,46622.0,0.0,0,55380.0,87872.00999999997,1.5867101841820146
H0GA07133,2010,74398.9,223.32,42183.66,174725.3,437.81,16385.48,1221.79,0.0,0.0,0.0,0.0,0.0,9405.89,GA,7,0,REP ,27634.0,39987.0,160898.0,0.0,1,228519.0,318982.15,1.3958670832622233
H0GA07133,2012,20107.27,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,260205.72,GA,7,1,R,45157.0,0.0,156689.0,0.0,1,201846.0,280972.99,1.392016636445607
H0GA08032,2004,18717.66,900.0,660.91,42452.63,0.0,673.71,225.63,0.0,0.0,294.12,2000.0,0.0,1150099.27,GA,3,1,D,69518.0,0.0,136273.0,0.0,1,205791.0,1216023.93,5.909023864017376
H0GA08032,2006,30231.41,648.35,3306.37,46511.72,0.0,15.89,112.3,0.0,0.0,0.0,0.0,0.0,1729011.62,GA,8,1,D,33133.0,0.0,80660.0,0.0,1,113793.0,1809837.66,15.90464844058949
H0GA08032,2008,192464.88,2095.91,31149.86,428355.47,0.0,641.35,2485.29,0.0,0.0,0.0,0.0,0.0,1016609.13,GA,8,1,D,44211.0,0.0,157241.0,0.0,1,201452.0,1673801.89,8.308688372416258
H0GA08032,2010,164520.95,1409.9,25655.93,1509363.96,0.0,9423.6,1405.63,0.0,0.0,0.0,0.0,0.0,94568.95,GA,8,1,D,28819.0,0.0,92250.0,0.0,0,121069.0,1806348.92,14.919995374538486
H0GA08099,2010,6731.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015910.83,GA,8,0,REP ,22191.0,0.0,102770.0,0.0,1,124961.0,1022642.31,8.183691791839054
H0GA08099,2012,29144.53,0.0,16964.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562597.0,GA,8,1,R,59300.0,0.0,197789.0,0.0,1,257089.0,608705.62,2.3676844205703085
H0GA08099,2014,14271.99,0.0,16866.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506061.75,GA,8,1,R,36073.0,0.0,129938.0,0.0,1,166011.0,537200.52,3.235933281529537
H0GA09030,2012,22330.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886125.88,GA,14,1,R,65873.0,0.0,159947.0,0.0,1,225820.0,908456.59,4.022923523160038
H0GA09030,2014,11554.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731345.85,GA,14,1,R,32343.0,0.0,118782.0,0.0,1,151125.0,742900.0399999998,4.915798444995863
H0GA10244,2010,64170.29,4689.74,3642.93,90347.22,15803.2,11137.52,6829.65,0.0,0.0,0.0,5200.0,0.0,13998.69,GA,10,0,D,17075.0,0.0,66905.0,0.0,0,83980.0,215819.24,2.569888544891641
H0HI01058,2006,66292.45,9013.08,10285.65,15087.5,178.16,32933.83,5077.42,0.0,15044.0,0.0,0.0,350.0,62348.53,HI,1,1,D,82169.0,0.0,112904.0,0.0,1,195073.0,216610.62,1.1104080011072777
H0HI01116,2004,5240.08,4816.4,28896.63,353569.3,0.0,54362.61,524.93,0.0,0.0,0.0,0.0,0.0,25946.89,HI,2,0,R,21698.0,0.0,79072.0,0.0,0,100770.0,473356.84,4.6973984320730375
H0HI01157,2010,1385093.1,6672.98,109183.84,838341.12,0.0,123786.22,29976.9,15000.0,0.0,2160.2,0.0,4991.84,6896.6,HI,1,1,R,21622.0,0.0,82723.0,0.0,0,104345.0,2507102.8000000003,24.027052566006997
H0HI01157,2012,655213.91,0.0,29953.76,1793.07,0.0,29547.75,29.39,0.0,0.0,1050.0,0.0,0.0,0.0,HI,1,0,R,25984.0,0.0,96824.0,0.0,0,122808.0,717587.88,5.843168848934923
H0HI01157,2014,104366.0,1461.48,18185.36,856810.28,0.0,9888.57,2555.5,0.0,0.0,0.0,0.0,12100.0,3809.85,HI,1,0,R,20802.0,0.0,86454.0,0.0,0,107256.0,1009177.04,9.40904975013053
H0HI02106,2010,2385.0,4005.0,0.0,812.0,0.0,8120.0,290.0,0.0,0.0,0.0,0.0,0.0,5637.0,HI,2,0,R,8020.0,0.0,46404.0,0.0,0,54424.0,21249.0,0.39043436719094515
H0HI02114,2010,2056.25,2637.89,1238.19,5924.47,0.0,3650.18,3554.54,0.0,0.0,0.0,80.0,0.0,1577.93,HI,2,0,N,313.0,0.0,1310.0,0.0,0,1623.0,20719.45,12.766142945163278
H0IA01117,2012,382963.93,49591.28,99734.85,513179.42,19070.0,0.0,2338.59,0.0,0.0,0.0,250.0,0.0,2058.81,IA,1,0,R,13217.0,0.0,162465.0,0.0,0,175682.0,1069186.88,6.08592160836056
H0IA03139,2010,448227.03,3430.42,22894.93,170007.52,8000.0,0.0,9025.15,0.0,0.0,0.0,0.0,0.0,8829.93,IA,3,0,R,19469.0,0.0,111925.0,0.0,0,131394.0,670414.9800000001,5.102325676971552
H0IA04095,2010,25520.06,13570.89,9353.67,31399.26,0.0,36694.31,553.0,0.0,0.0,0.0,0.0,0.0,11390.82,IA,4,0,D,11374.0,0.0,74300.0,0.0,0,85674.0,128482.00999999998,1.4996616242967526
H0ID01139,2004,245480.01,23291.17,102163.88,7297.52,500.0,49272.31,0.0,0.0,0.0,0.0,250.0,0.0,0.0,ID,1,1,R,48986.0,0.0,207662.0,0.0,1,256648.0,428254.89,1.6686469015928431
H0ID01253,2010,617326.69,4582.21,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,0.0,33039.95,ID,1,0,R,38711.0,0.0,126231.0,0.0,1,164942.0,665918.85,4.037290987134871
H0ID01253,2012,498820.34,2547.78,33107.17,5697.2,0.0,0.0,596.5,0.0,0.0,0.0,15137.25,0.0,3692.55,ID,1,1,R,58003.0,0.0,199402.0,0.0,1,257405.0,559598.79,2.1740012431770945
H0ID01253,2014,214873.08,5476.17,49596.31000000001,0.0,0.0,0.0,3046.92,0.0,0.0,0.0,1100.0,0.0,77722.49,ID,1,1,R,56206.0,0.0,143580.0,0.0,1,199786.0,351814.97,1.7609590762115461
H0IL02101,2010,11621.06,3745.23,3976.67,24338.03,700.0,467.73,3417.6,0.0,0.0,0.0,0.0,0.0,355.23,IL,2,0,R,6632.0,0.0,25883.0,0.0,0,32515.0,48621.55,1.4953575272950947
H0IL03075,2010,2670.75,5244.72,1251.61,2573.84,0.0,13272.28,648.44,0.0,0.0,0.0,0.0,0.0,1568.9,IL,3,0,R,18520.0,0.0,40479.0,0.0,0,58999.0,27230.54,0.4615423990237123
H0IL05096,2014,15996.51,178.74,3300.24,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483670.4,IL,5,1,D,26364.0,0.0,116364.0,0.0,1,142728.0,503955.89,3.530883148366123
H0IL05328,2010,11876.18,394.78,6259.2,22553.15,0.0,10284.34,237.66,211.16,0.0,0.0,0.0,325.0,358.11,IL,5,0,R,5689.0,0.0,38935.0,0.0,0,44624.0,52288.42,1.171755557547508
H0IL06045,2010,37420.43,0.0,1182.8,17246.5,0.0,962.74,314.47,0.0,0.0,0.0,0.0,0.0,2305.2,IL,6,0,D,23542.0,0.0,65379.0,0.0,0,88921.0,59432.14,0.6683701262918771
H0IL08090,2010,342910.68,4756.07,53713.62,124699.33,0.0,3431.09,5791.26,6.65,0.0,0.0,0.0,350.0,40758.48,IL,8,0,R,16162.0,0.0,98115.0,0.0,1,114277.0,576410.5299999999,5.04397674072648
H0IL08090,2012,107495.23,2880.83,130098.26,153767.71,0.0,0.0,1787.61,5000.0,0.0,0.0,0.0,0.0,1431005.6,IL,8,1,R,35102.0,0.0,101860.0,0.0,0,136962.0,1827035.24,13.339723718987749
H0IL09064,2010,238932.07,17144.63,14541.62,212457.31,26652.5,60008.35,103453.01,0.0,0.0,0.0,0.0,0.0,4697.74,IL,9,0,R,13566.0,0.0,55182.0,0.0,0,68748.0,677887.23,9.860464740792459
H0IL10302,2010,556411.21,790.7,116738.91,855766.04,18724.0,0.0,25449.63,0.0,0.0,0.0,4680.0,0.0,1293382.86,IL,10,0,R,19691.0,0.0,109941.0,0.0,1,129632.0,2871943.35,22.15458644470501
H0IL10302,2012,38938.8,0.0,10053.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4396889.86,IL,10,1,R,36647.0,0.0,130564.0,0.0,0,167211.0,4445882.23,26.588455484387993
H0IL10302,2014,11819.39,0.0,3786.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3594945.62,IL,10,0,R,32124.0,0.0,95992.0,0.0,1,128116.0,3610551.02,28.181890005932125
H0IL11052,2010,1507593.87,0.0,20422.29,0.0,0.0,6879.95,300.0,0.0,0.0,0.0,0.0,0.0,256393.96,IL,11,0,R,32233.0,0.0,129108.0,0.0,1,161341.0,1791590.07,11.1043694411216
H0IL11052,2012,1715522.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7207.23,IL,16,1,R,45546.0,0.0,181789.0,0.0,1,227335.0,1722729.54,7.577933622187521
H0IL11052,2014,1063682.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6013.23,IL,16,1,R,56593.0,0.0,153388.0,0.0,1,209981.0,1057669.2,5.0369757263752435
H0IL14080,2010,1300298.16,19289.63,67395.65,201643.8,6907.9,1436.06,3963.17,0.0,0.0,0.0,0.0,0.0,5323.3,IL,14,0,R,34833.0,0.0,112369.0,0.0,1,147202.0,1606257.6699999997,10.911928302604583
H0IL14080,2012,1049022.01,0.0,12294.47,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63354.57000000001,IL,14,1,R,64419.0,0.0,177603.0,0.0,1,242022.0,1128571.05,4.6630928180082805
H0IL14080,2014,680935.76,0.0,16866.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15376.44,IL,14,1,R,57665.0,0.0,145369.0,0.0,1,203034.0,713178.98,3.512608627126491
H0IL15053,2004,104468.93,5740.71,73948.21,44625.0,10275.0,6402.58,4432.06,0.0,36204.53,0.0,1000.0,750.0,31382.01,IL,15,1,R,53150.0,0.0,178114.0,0.0,1,231264.0,319229.03,1.3803662913380381
H0IL15053,2006,101963.34,6160.04,56175.69,76413.95,12087.0,23405.97,1477.3,0.0,21672.96,0.0,150.0,1500.0,5332.86,IL,15,1,R,55833.0,0.0,116810.0,0.0,1,172643.0,306339.11,1.7744079400844517
H0IL15053,2008,112350.91,321.1,38423.03,52261.99,5756.49,3385.62,3136.22,0.0,1669.52,0.0,500.0,3000.0,2904.64,IL,15,1,R,64635.0,0.0,187121.0,0.0,1,251756.0,223709.52,0.888596577638666
H0IL15053,2010,118954.19,3625.3,10458.67,62986.73,3505.0,178.05,524.38,0.0,4.89,0.0,6750.0,250.0,7945.35,IL,15,1,R,68621.0,0.0,136915.0,0.0,1,205536.0,215182.56000000003,1.0469336758524055
H0IL16085,2008,300.0,0.0,0.0,0.0,0.0,0.0,10224.84,0.0,0.0,0.0,0.0,0.0,1238048.17,IL,16,1,R,65804.0,0.0,190039.0,0.0,1,255843.0,1248573.01,4.880231274648906
H0IL16085,2010,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934794.85,IL,16,1,R,54060.0,0.0,138299.0,0.0,1,192359.0,935294.85,4.862235975441752
H0IL16168,2010,1201.45,0.0,19706.8,23581.09,0.0,4401.89,2593.08,0.0,0.0,0.0,0.0,300.0,15113.0,IL,16,0,D,18021.0,0.0,66037.0,0.0,0,84058.0,66897.31,0.7958470341906778
H0IL17059,2010,262132.39,6854.06,84160.75,530025.8,9000.0,112818.91,1510.24,20.0,0.0,0.0,0.0,300.0,0.0,IL,17,0,R,33659.0,0.0,104583.0,0.0,1,138242.0,1006802.15,7.282896297796618
