cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
H6KS02227,2004,,,,,,,,,,,,,1067109.62
H6KS02227,2006,,,,,,,,,,,,,1038444.56
H6KS03175,2006,,,,,,,,,,,,,3050.0
H6KS03175,2008,,,,,,,,,,,,,94.0
H6KS03183,2008,,,,,,,,,,,,,19615.61
H6KS03183,2010,,,,,,,,,,,,,500.0
H6KS04132,2006,,,,,,,,,,,,,5843.0
H6KS04157,2006,,,,,,,,,,,,,16938.0
H6KY02050,2006,,,,,,,,,,,,,876406.62
H6KY02050,2008,,,,,,,,,,,,,6307.99
H6KY03124,2010,,,,,,,,,,,,,1175381.82
H6KY03124,2012,,,,,,,,,,,,,519183.81
H6KY03124,2014,,,,,,,,,,,,,587164.92
H6KY05111,2010,,,,,,,,,,,,,38.0
H6KY06101,2006,,,,,,,,,,,,,4379.0
H6LA02108,2006,,,,,,,,,,,,,288951.65
H6LA02116,2006,,,,,,,,,,,,,1103.0
H6LA02132,2006,,,,,,,,,,,,,1228188.42
H6LA02132,2010,,,,,,,,,,,,,892.08
H6LA02157,2006,,,,,,,,,,,,,44825.69
H6LA02173,2006,,,,,,,,,,,,,19151.0
H6LA04054,2008,,,,,,,,,,,,,5052.0
H6LA04054,2010,,,,,,,,,,,,,5153.32
H6LA06083,2004,,,,,,,,,,,,,767610.49
H6LA06083,2006,,,,,,,,,,,,,1000253.87
H6LA06083,2008,,,,,,,,,,,,,463011.39
H6LA07073,2006,,,,,,,,,,,,,221.93
H6LA07081,2014,,,,,,,,,,,,,6485.73
H6LA07172,2006,,,,,,,,,,,,,550.0
H6MA07101,2014,,,,,,,,,,,,,14027504.91
H6MA09131,2006,,,,,,,,,,,,,6697.0
H6MD01197,2006,,,,,,,,,,,,,29048.36
H6MD01205,2010,,,,,,,,,,,,,6074.44
H6MD02153,2006,,,,,,,,,,,,,8340.0
H6MD02161,2006,,,,,,,,,,,,,4686.0
H6MD02187,2006,,,,,,,,,,,,,4648.0
H6MD03177,2006,,,,,,,,,,,,,111368.39
H6MD03276,2008,,,,,,,,,,,,,2062.83
H6MD03284,2006,,,,,,,,,,,,,837370.55
H6MD04183,2006,,,,,,,,,,,,,335438.49
H6MD04183,2008,,,,,,,,,,,,,1400006.84
H6MD04183,2012,,,,,,,,,,,,,627598.96
H6MD04183,2014,,,,,,,,,,,,,475146.0
H6MD05172,2006,,,,,,,,,,,,,325.0
H6MD07160,2004,,,,,,,,,,,,,733927.64
H6MD07160,2006,,,,,,,,,,,,,345389.65
H6MD07160,2008,,,,,,,,,,,,,390972.72
H6MD07160,2010,,,,,,,,,,,,,336749.9
H6MD07160,2012,,,,,,,,,,,,,429872.23
H6MD07160,2014,,,,,,,,,,,,,385307.7
H6MD08416,2006,,,,,,,,,,,,,25189.0
H6ME01157,2004,,,,,,,,,,,,,613424.74
H6ME01157,2006,,,,,,,,,,,,,477669.0
H6ME01157,2008,,,,,,,,,,,,,7470228.98
H6ME01157,2010,,,,,,,,,,,,,42637.0
H6ME01181,2006,,,,,,,,,,,,,172372.35
H6ME01181,2008,,,,,,,,,,,,,3999.6
H6ME01199,2006,,,,,,,,,,,,,341.0
H6MI01028,2004,,,,,,,,,,,,,509391.01
H6MI01028,2008,,,,,,,,,,,,,818949.42
H6MI01028,2010,,,,,,,,,,,,,972636.41
H6MI01028,2012,,,,,,,,,,,,,894484.43
H6MI01028,2014,,,,,,,,,,,,,688709.43
H6MI03131,2006,,,,,,,,,,,,,14167.0
H6MI04113,2006,,,,,,,,,,,,,656395.57
H6MI04113,2008,,,,,,,,,,,,,1153581.54
H6MI04113,2010,,,,,,,,,,,,,1783351.23
H6MI04113,2012,,,,,,,,,,,,,4556110.38
H6MI04113,2014,,,,,,,,,,,,,3882623.93
H6MI05177,2006,,,,,,,,,,,,,487.0
H6MI06134,2006,,,,,,,,,,,,,142524.79
H6MI07108,2004,,,,,,,,,,,,,386991.87
H6MI07108,2008,,,,,,,,,,,,,347480.72
H6MI07108,2010,,,,,,,,,,,,,972734.49
H6MI07108,2012,,,,,,,,,,,,,65882.87
H6MI07181,2006,,,,,,,,,,,,,5361.0
H6MI08213,2006,,,,,,,,,,,,,2478.0
H6MI09146,2008,,,,,,,,,,,,,16040.44
H6MI12181,2004,,,,,,,,,,,,,351095.37
H6MI12181,2010,,,,,,,,,,,,,345266.99
H6MI15127,2004,,,,,,,,,,,,,320739.98
H6MI15127,2006,,,,,,,,,,,,,281551.28
H6MI16034,2004,,,,,,,,,,,,,973326.83
H6MI16034,2008,,,,,,,,,,,,,1698569.54
H6MI16034,2010,,,,,,,,,,,,,2696363.59
H6MI16034,2012,,,,,,,,,,,,,974172.83
H6MI16034,2014,,,,,,,,,,,,,694640.41
H6MN01174,2010,,,,,,,,,,,,,2123800.84
H6MN01174,2012,,,,,,,,,,,,,1750020.52
H6MN01174,2014,,,,,,,,,,,,,1486489.64
H6MN02107,2008,,,,,,,,,,,,,5343.24
H6MN05183,2006,,,,,,,,,,,,,770428.58
H6MN05183,2008,,,,,,,,,,,,,1297556.09
H6MN05183,2010,,,,,,,,,,,,,1136778.33
H6MN05183,2012,,,,,,,,,,,,,1750992.81
H6MN05183,2014,,,,,,,,,,,,,1518831.08
H6MN05209,2006,,,,,,,,,,,,,346428.81
H6MN06124,2008,,,,,,,,,,,,,2503674.36
H6MN06124,2010,,,,,,,,,,,,,173214.23
H6MN06124,2012,,,,,,,,,,,,,2222.78
H6MN06140,2008,,,,,,,,,,,,,812.31
H6MN08047,2014,,,,,,,,,,,,,75140.38
H6MN08112,2006,,,,,,,,,,,,,540061.17
H6MN08112,2008,,,,,,,,,,,,,3653.31
H6MO02251,2006,,,,,,,,,,,,,31933.0
H6MO03291,2006,,,,,,,,,,,,,2025.0
H6MO04141,2004,,,,,,,,,,,,,517743.83
H6MO04141,2006,,,,,,,,,,,,,692430.35
H6MO04141,2008,,,,,,,,,,,,,787525.91
H6MO04141,2010,,,,,,,,,,,,,3096015.24
H6MO05189,2006,,,,,,,,,,,,,26764.0
H6MO07128,2006,,,,,,,,,,,,,2382667.17
H6MO07128,2010,,,,,,,,,,,,,12022365.78
H6MO07128,2012,,,,,,,,,,,,,1194678.33
H6MO07128,2014,,,,,,,,,,,,,681410.49
H6MO08084,2004,,,,,,,,,,,,,888891.93
H6MO08084,2008,,,,,,,,,,,,,1026740.68
H6MO08084,2010,,,,,,,,,,,,,2031920.51
H6MS01115,2006,,,,,,,,,,,,,430.0
H6MS02139,2006,,,,,,,,,,,,,305547.32
H6MS03046,2004,,,,,,,,,,,,,737191.06
H6MS03046,2006,,,,,,,,,,,,,587822.02
H6MS03046,2008,,,,,,,,,,,,,374536.0
H6MS03046,2010,,,,,,,,,,,,,69670.0
H6NC02080,2004,,,,,,,,,,,,,787572.14
H6NC02080,2006,,,,,,,,,,,,,649087.42
H6NC02080,2008,,,,,,,,,,,,,725531.52
H6NC02080,2010,,,,,,,,,,,,,1579918.67
H6NC02080,2012,,,,,,,,,,,,,110000.15
H6NC02080,2014,,,,,,,,,,,,,17908.96
H6NC03120,2006,,,,,,,,,,,,,6701.0
H6NC03120,2008,,,,,,,,,,,,,11194.0
H6NC03120,2010,,,,,,,,,,,,,1740.0
H6NC05083,2006,,,,,,,,,,,,,1322.0
H6NC07063,2006,,,,,,,,,,,,,84761.16
H6NC08111,2012,,,,,,,,,,,,,1288629.7700000003
H6NC08111,2014,,,,,,,,,,,,,5523.79
H6NC09150,2006,,,,,,,,,,,,,8023.0
H6NC10141,2006,,,,,,,,,,,,,22857.0
H6NC11172,2010,,,,,,,,,,,,,2078552.67
H6NC11172,2012,,,,,,,,,,,,,405448.83
H6NC11172,2014,,,,,,,,,,,,,11040.37
H6NC11180,2006,,,,,,,,,,,,,20532.0
H6NE02117,2008,,,,,,,,,,,,,814998.81
H6NE02117,2010,,,,,,,,,,,,,5040.34
H6NE03115,2006,,,,,,,,,,,,,1278241.04
H6NE03131,2006,,,,,,,,,,,,,938455.9
H6NE03131,2008,,,,,,,,,,,,,1882883.11
H6NE03131,2010,,,,,,,,,,,,,133474.3
H6NE03131,2012,,,,,,,,,,,,,1004.2
H6NH01222,2006,,,,,,,,,,,,,141114.8
H6NH01230,2006,,,,,,,,,,,,,281114.84
H6NH01230,2010,,,,,,,,,,,,,1580714.6099999999
H6NH01230,2012,,,,,,,,,,,,,1648974.58
H6NH01230,2014,,,,,,,,,,,,,1661992.42
H6NH01248,2008,,,,,,,,,,,,,2726.69
H6NJ02145,2006,,,,,,,,,,,,,6055.0
H6NJ05155,2006,,,,,,,,,,,,,5264.0
H6NJ06203,2006,,,,,,,,,,,,,13576.0
H6NJ06203,2008,,,,,,,,,,,,,2472.0
H6NJ07128,2012,,,,,,,,,,,,,426.32
H6NJ08118,2008,,,,,,,,,,,,,907045.84
H6NJ08118,2010,,,,,,,,,,,,,1367465.67
H6NJ08118,2012,,,,,,,,,,,,,3385404.12
H6NJ08118,2014,,,,,,,,,,,,,849173.39
H6NJ09165,2010,,,,,,,,,,,,,591137.22
H6NJ09165,2012,,,,,,,,,,,,,2241649.53
H6NJ09165,2014,,,,,,,,,,,,,11587.18
H6NJ09215,2006,,,,,,,,,,,,,45115.22
H6NJ11112,2006,,,,,,,,,,,,,18.0
H6NJ12136,2012,,,,,,,,,,,,,1177226.01
H6NJ12144,2004,,,,,,,,,,,,,1291679.48
H6NJ12144,2006,,,,,,,,,,,,,800627.49
H6NJ12144,2012,,,,,,,,,,,,,1083790.35
H6NJ12144,2014,,,,,,,,,,,,,543040.3
H6NJ13191,2006,,,,,,,,,,,,,1693533.24
H6NJ13191,2008,,,,,,,,,,,,,456740.31
H6NJ13191,2010,,,,,,,,,,,,,490683.48
H6NJ13191,2012,,,,,,,,,,,,,489675.43
H6NM02077,2014,,,,,,,,,,,,,4104.11
H6NM02085,2008,,,,,,,,,,,,,46956.96
H6NM03042,2006,,,,,,,,,,,,,10898.0
H6NV02032,2004,,,,,,,,,,,,,1094443.25
H6NV02032,2006,,,,,,,,,,,,,150302.86
H6NV02156,2006,,,,,,,,,,,,,688928.12
H6NV02164,2006,,,,,,,,,,,,,1577126.55
H6NV02164,2008,,,,,,,,,,,,,1596826.35
H6NV02164,2010,,,,,,,,,,,,,759715.34
H6NV02164,2012,,,,,,,,,,,,,47860.42
H6NV02172,2010,,,,,,,,,,,,,28002974.86
H6NV02172,2012,,,,,,,,,,,,,1377310.96
H6NV02172,2014,,,,,,,,,,,,,46293.85
H6NV02180,2010,,,,,,,,,,,,,15590.28
H6NV03022,2008,,,,,,,,,,,,,6035.53
H6NV03030,2006,,,,,,,,,,,,,1575.0
H6NY01100,2008,,,,,,,,,,,,,15856.03
H6NY03031,2010,,,,,,,,,,,,,326225.34
H6NY04112,2006,,,,,,,,,,,,,1101314.28
H6NY04112,2008,,,,,,,,,,,,,1351419.13
H6NY04112,2010,,,,,,,,,,,,,1642463.29
H6NY04112,2012,,,,,,,,,,,,,1779795.83
H6NY04112,2014,,,,,,,,,,,,,910990.22
H6NY04120,2006,,,,,,,,,,,,,110758.94
H6NY19029,2012,,,,,,,,,,,,,1348292.23
H6NY19029,2014,,,,,,,,,,,,,1457894.88
H6NY19144,2010,,,,,,,,,,,,,2260483.54
H6NY19144,2012,,,,,,,,,,,,,26579.7
H6NY21124,2006,,,,,,,,,,,,,13815.0
H6NY21124,2008,,,,,,,,,,,,,500.0
H6NY24128,2012,,,,,,,,,,,,,18227.7
H6NY25125,2014,,,,,,,,,,,,,2680698.79
H6NY29168,2012,,,,,,,,,,,,,123065.17
H6NY29168,2014,,,,,,,,,,,,,2227.38
H6OH02151,2008,,,,,,,,,,,,,1924648.45
H6OH02151,2010,,,,,,,,,,,,,48205.8
H6OH06038,2004,,,,,,,,,,,,,98295.04
H6OH06038,2006,,,,,,,,,,,,,27477.2
H6OH06038,2008,,,,,,,,,,,,,4.25
H6OH06095,2006,,,,,,,,,,,,,1666854.62
H6OH06095,2014,,,,,,,,,,,,,2825.18
H6OH10097,2006,,,,,,,,,,,,,112.0
H6OH10097,2008,,,,,,,,,,,,,250.0
H6OH10105,2008,,,,,,,,,,,,,2952.0
H6OH12085,2006,,,,,,,,,,,,,2110.0
H6OH13133,2008,,,,,,,,,,,,,485029.83
H6OH13133,2010,,,,,,,,,,,,,1704407.1199999999
H6OH13141,2008,,,,,,,,,,,,,1200.0
H6OH13174,2006,,,,,,,,,,,,,41090.18
H6OH13182,2006,,,,,,,,,,,,,4027.0
H6OH15104,2006,,,,,,,,,,,,,2736371.65
H6OH15104,2008,,,,,,,,,,,,,2552328.07
H6OH15104,2012,,,,,,,,,,,,,468125.24
H6OH15104,2014,,,,,,,,,,,,,6676.57
H6OH18157,2010,,,,,,,,,,,,,2760729.39
H6OH18157,2012,,,,,,,,,,,,,15152.32
H6OH18231,2006,,,,,,,,,,,,,842239.46
H6OH18231,2008,,,,,,,,,,,,,6000.0
H6OH23033,2004,,,,,,,,,,,,,384598.52
H6OH23033,2006,,,,,,,,,,,,,483195.61
H6OH23033,2008,,,,,,,,,,,,,2374396.3
H6OH23033,2010,,,,,,,,,,,,,864883.34
H6OH23033,2012,,,,,,,,,,,,,1399894.13
H6OH23033,2014,,,,,,,,,,,,,84156.26
H6OK01177,2006,,,,,,,,,,,,,39262.08
H6OK01177,2008,,,,,,,,,,,,,1550.11
H6OK05152,2008,,,,,,,,,,,,,21251.83
H6OK05160,2006,,,,,,,,,,,,,1619968.5
H6OK05210,2008,,,,,,,,,,,,,8855.58
H6OR01209,2008,,,,,,,,,,,,,1500.0
H6OR01217,2008,,,,,,,,,,,,,8019.4
H6OR02116,2004,,,,,,,,,,,,,826470.43
H6OR02157,2008,,,,,,,,,,,,,1897.0
H6OR03064,2008,,,,,,,,,,,,,836405.78
H6OR03064,2010,,,,,,,,,,,,,883464.35
H6OR03064,2012,,,,,,,,,,,,,878980.8899999999
H6OR03064,2014,,,,,,,,,,,,,825061.31
H6OR05069,2006,,,,,,,,,,,,,1989344.84
H6OR05069,2008,,,,,,,,,,,,,313378.57
H6OR05069,2010,,,,,,,,,,,,,7229.91
H6OR05069,2012,,,,,,,,,,,,,310.63
H6OR05069,2014,,,,,,,,,,,,,417.0
H6OR05119,2006,,,,,,,,,,,,,1783188.95
H6OR05119,2008,,,,,,,,,,,,,2592716.6
H6OR05119,2010,,,,,,,,,,,,,3385.01
H6OR05119,2012,,,,,,,,,,,,,500.0
H6PA04102,2006,,,,,,,,,,,,,490558.32
H6PA04102,2008,,,,,,,,,,,,,1146.61
H6PA04110,2010,,,,,,,,,,,,,2518794.57
H6PA04110,2012,,,,,,,,,,,,,1494747.66
H6PA07097,2012,,,,,,,,,,,,,40438.37
H6PA07105,2010,,,,,,,,,,,,,350659.94
H6PA07105,2012,,,,,,,,,,,,,217.45
H6PA09093,2006,,,,,,,,,,,,,23998.0
H6PA10117,2006,,,,,,,,,,,,,11559.0
H6PA12030,2004,,,,,,,,,,,,,956564.95
H6PA12030,2008,,,,,,,,,,,,,3193458.68
H6PA12030,2010,,,,,,,,,,,,,735954.58
H6PA12030,2012,,,,,,,,,,,,,8174.15
H6PA12071,2006,,,,,,,,,,,,,847461.34
H6PA12071,2008,,,,,,,,,,,,,10569.57
H6PA13087,2006,,,,,,,,,,,,,447267.3
H6PA13087,2008,,,,,,,,,,,,,302.48
H6PA14150,2006,,,,,,,,,,,,,1389.0
H6PA15157,2006,,,,,,,,,,,,,75535.92
H6PA15157,2008,,,,,,,,,,,,,1100.05
H6PA16197,2004,,,,,,,,,,,,,239757.07
H6PA16197,2006,,,,,,,,,,,,,390918.17000000004
H6PA16197,2008,,,,,,,,,,,,,418629.86
H6PA16197,2010,,,,,,,,,,,,,599103.04
H6PA16197,2012,,,,,,,,,,,,,705889.28
H6PA16197,2014,,,,,,,,,,,,,639126.58
H6PA17153,2008,,,,,,,,,,,,,14188.0
H6PA18193,2006,,,,,,,,,,,,,8552.0
H6PA19126,2006,,,,,,,,,,,,,172272.53
H6RI01088,2006,,,,,,,,,,,,,12890.0
H6RI01096,2006,,,,,,,,,,,,,934.0
H6RI02227,2010,,,,,,,,,,,,,1762.45
H6RI02268,2006,,,,,,,,,,,,,328754.6
H6RI02268,2008,,,,,,,,,,,,,3925.0
H6SC01136,2010,,,,,,,,,,,,,26826.86
H6SC03074,2006,,,,,,,,,,,,,7172.0
H6SC04148,2006,,,,,,,,,,,,,22692.0
H6TN01180,2004,,,,,,,,,,,,,85919.21
H6TN01180,2006,,,,,,,,,,,,,52295.97
H6TN01180,2008,,,,,,,,,,,,,2695.79
H6TN01313,2010,,,,,,,,,,,,,44883.03
H6TN01347,2008,,,,,,,,,,,,,256.66
H6TN01370,2006,,,,,,,,,,,,,15201.0
H6TN01420,2006,,,,,,,,,,,,,83.0
H6TN02139,2006,,,,,,,,,,,,,2552.0
H6TN05280,2006,,,,,,,,,,,,,18491.32
H6TN07096,2008,,,,,,,,,,,,,5151.0
H6TN09043,2008,,,,,,,,,,,,,223796.0
H6TN09068,2006,,,,,,,,,,,,,617502.23
H6TN09068,2008,,,,,,,,,,,,,829444.72
H6TN09068,2010,,,,,,,,,,,,,725050.45
H6TN09068,2012,,,,,,,,,,,,,704069.11
H6TN09068,2014,,,,,,,,,,,,,815378.28
H6TN09209,2010,,,,,,,,,,,,,2552.06
H6TN09241,2006,,,,,,,,,,,,,262605.63
H6TN09258,2006,,,,,,,,,,,,,18893.0
H6TN09290,2006,,,,,,,,,,,,,50075.0
H6TN09308,2006,,,,,,,,,,,,,72448.86
H6TN09316,2006,,,,,,,,,,,,,223975.56
H6TX02145,2006,,,,,,,,,,,,,10863.0
H6TX04083,2010,,,,,,,,,,,,,230.22
H6TX05148,2006,,,,,,,,,,,,,19768.0
H6TX06112,2006,,,,,,,,,,,,,261.0
H6TX08100,2004,,,,,,,,,,,,,562390.3
H6TX08100,2006,,,,,,,,,,,,,468351.84
H6TX08100,2008,,,,,,,,,,,,,497621.1
H6TX08100,2010,,,,,,,,,,,,,606649.89
H6TX09033,2008,,,,,,,,,,,,,2352417.8400000003
H6TX09033,2010,,,,,,,,,,,,,71463.47
H6TX09033,2012,,,,,,,,,,,,,1004296.3
H6TX09033,2014,,,,,,,,,,,,,17373.3
H6TX10122,2006,,,,,,,,,,,,,11328.0
H6TX12060,2004,,,,,,,,,,,,,594603.39
H6TX12060,2006,,,,,,,,,,,,,878826.8
H6TX12060,2008,,,,,,,,,,,,,955933.21
H6TX12060,2010,,,,,,,,,,,,,986502.82
H6TX12060,2012,,,,,,,,,,,,,890561.08
H6TX12060,2014,,,,,,,,,,,,,826148.56
H6TX12078,2014,,,,,,,,,,,,,7761.67
H6TX12094,2006,,,,,,,,,,,,,9408.0
H6TX13100,2006,,,,,,,,,,,,,170.0
H6TX14090,2006,,,,,,,,,,,,,551302.63
H6TX14090,2008,,,,,,,,,,,,,8704.56
H6TX15055,2004,,,,,,,,,,,,,536195.38
H6TX15055,2006,,,,,,,,,,,,,248628.33
H6TX15055,2008,,,,,,,,,,,,,271936.87
H6TX15055,2010,,,,,,,,,,,,,320892.61
H6TX15055,2012,,,,,,,,,,,,,726154.73
H6TX15055,2014,,,,,,,,,,,,,369131.82
H6TX17069,2006,,,,,,,,,,,,,2498475.9499999997
H6TX17069,2008,,,,,,,,,,,,,4752.39
H6TX21012,2004,,,,,,,,,,,,,487674.73
H6TX21178,2006,,,,,,,,,,,,,689.0
H6TX21194,2006,,,,,,,,,,,,,11659.0
H6TX22168,2008,,,,,,,,,,,,,48.78
H6TX22200,2006,,,,,,,,,,,,,1606.49
H6TX22218,2006,,,,,,,,,,,,,8971.0
H6TX22218,2008,,,,,,,,,,,,,18783.0
H6TX22218,2010,,,,,,,,,,,,,5627.0
H6TX22218,2012,,,,,,,,,,,,,3283.0
H6TX22218,2014,,,,,,,,,,,,,2882.0
H6TX23109,2006,,,,,,,,,,,,,17062.0
H6TX23158,2006,,,,,,,,,,,,,255.0
H6TX24057,2006,,,,,,,,,,,,,5825.0
H6TX24057,2008,,,,,,,,,,,,,6000.0
H6TX26060,2006,,,,,,,,,,,,,462.0
H6TX26078,2006,,,,,,,,,,,,,541.0
H6TX28058,2006,,,,,,,,,,,,,404894.68
H6TX29049,2006,,,,,,,,,,,,,21536.45
H6TX29049,2008,,,,,,,,,,,,,12249.41
H6TX29049,2010,,,,,,,,,,,,,6089.0
H6TX30112,2006,,,,,,,,,,,,,70954.91
H6TX30112,2008,,,,,,,,,,,,,341.66
H6TX32019,2006,,,,,,,,,,,,,458701.19
H6TX32019,2008,,,,,,,,,,,,,20269.86
H6UT02325,2006,,,,,,,,,,,,,798.0
H6UT02333,2006,,,,,,,,,,,,,827284.17
H6UT02333,2008,,,,,,,,,,,,,15400.45
H6UT02333,2010,,,,,,,,,,,,,718.76
H6UT03042,2004,,,,,,,,,,,,,600087.65
H6UT03042,2006,,,,,,,,,,,,,1123531.52
H6UT03042,2010,,,,,,,,,,,,,3799.36
H6UT03109,2006,,,,,,,,,,,,,578971.58
H6VA01158,2006,,,,,,,,,,,,,7072.0
H6VA01166,2006,,,,,,,,,,,,,6991.0
H6VA02099,2008,,,,,,,,,,,,,5484.4
H6VA02099,2010,,,,,,,,,,,,,288.65
H6VA06124,2006,,,,,,,,,,,,,1619.0
H6VA08211,2010,,,,,,,,,,,,,1500.0
H6VA10050,2008,,,,,,,,,,,,,1961968.77
H6VA10050,2010,,,,,,,,,,,,,1013341.41
H6VA10183,2006,,,,,,,,,,,,,1557842.61
H6VA10183,2008,,,,,,,,,,,,,1909530.74
H6VA10183,2010,,,,,,,,,,,,,3703.19
H6VA10191,2006,,,,,,,,,,,,,0.0
H6WA01162,2006,,,,,,,,,,,,,29735.0
H6WA03135,2010,,,,,,,,,,,,,137920.05
H6WA03135,2012,,,,,,,,,,,,,21599.33
H6WA03135,2014,,,,,,,,,,,,,1563.8
H6WA05122,2006,,,,,,,,,,,,,1159346.69
H6WA05122,2008,,,,,,,,,,,,,1744.14
H6WA06021,2004,,,,,,,,,,,,,573793.31
H6WA06021,2006,,,,,,,,,,,,,482265.29
H6WA06021,2008,,,,,,,,,,,,,697937.41
H6WA06021,2010,,,,,,,,,,,,,1166741.14
H6WA06021,2012,,,,,,,,,,,,,324983.26
H6WA06021,2014,,,,,,,,,,,,,38509.62
H6WA07409,2012,,,,,,,,,,,,,11424.81
H6WA07409,2014,,,,,,,,,,,,,18068.08
H6WA08068,2006,,,,,,,,,,,,,3013048.0
H6WA08068,2010,,,,,,,,,,,,,11616.15
H6WA08068,2012,,,,,,,,,,,,,630258.48
H6WA09025,2004,,,,,,,,,,,,,367115.33
H6WA09025,2008,,,,,,,,,,,,,346372.04
H6WA09025,2010,,,,,,,,,,,,,1195779.76
H6WA09025,2012,,,,,,,,,,,,,589831.0499999999
H6WA09025,2014,,,,,,,,,,,,,416726.25
H6WI01135,2006,,,,,,,,,,,,,48.0
H6WI01150,2006,,,,,,,,,,,,,100.0
H6WI03099,2008,,,,,,,,,,,,,792341.8
H6WI03099,2010,,,,,,,,,,,,,2564770.62
H6WI03099,2012,,,,,,,,,,,,,1563148.69
H6WI03099,2014,,,,,,,,,,,,,1161325.41
H6WI04048,2006,,,,,,,,,,,,,144.0
H6WI07033,2004,,,,,,,,,,,,,204436.63
H6WI07033,2006,,,,,,,,,,,,,871698.39
H6WI07033,2008,,,,,,,,,,,,,863966.85
H6WI07033,2010,,,,,,,,,,,,,675808.68
H6WI07033,2012,,,,,,,,,,,,,36270.56
H6WI07033,2014,,,,,,,,,,,,,11088.9
H6WI08106,2008,,,,,,,,,,,,,5976.59
H6WI08122,2006,,,,,,,,,,,,,3155217.9
H6WI08122,2008,,,,,,,,,,,,,2167423.45
H6WI08122,2010,,,,,,,,,,,,,2066709.31
H6WI08122,2012,,,,,,,,,,,,,5208.37
H6WV02077,2008,,,,,,,,,,,,,6660.51
H6WV04057,2004,,,,,,,,,,,,,613215.57
H6WV04057,2006,,,,,,,,,,,,,184622.77
H6WV04057,2008,,,,,,,,,,,,,199971.92
H6WV04057,2010,,,,,,,,,,,,,1823506.3
H6WV04057,2012,,,,,,,,,,,,,1564825.38
H6WV04057,2014,,,,,,,,,,,,,2600959.03
H6WY00118,2008,,,,,,,,,,,,,112298.8
H8AK00116,2008,,,,,,,,,,,,,538551.22
H8AK00124,2010,,,,,,,,,,,,,7006.93
H8AL02098,2008,,,,,,,,,,,,,8205.0
H8AL02114,2008,,,,,,,,,,,,,14161.0
H8AL03047,2008,,,,,,,,,,,,,1084339.43
H8AL03047,2012,,,,,,,,,,,,,6843.72
H8AL03047,2014,,,,,,,,,,,,,2781.94
H8AL04052,2008,,,,,,,,,,,,,1000.0
H8AL05141,2008,,,,,,,,,,,,,19053.0
H8AR03058,2008,,,,,,,,,,,,,395.0
H8AS00052,2012,,,,,,,,,,,,,8803.5
H8AS00052,2014,,,,,,,,,,,,,10748.32
H8AZ01070,2008,,,,,,,,,,,,,198761.4
H8AZ01070,2010,,,,,,,,,,,,,5800.0
H8AZ01070,2012,,,,,,,,,,,,,4199.71
H8AZ01104,2008,,,,,,,,,,,,,1914773.5999999999
H8AZ01104,2010,,,,,,,,,,,,,1840103.87
H8AZ01104,2012,,,,,,,,,,,,,2354707.27
H8AZ01104,2014,,,,,,,,,,,,,3273584.4
H8AZ01120,2008,,,,,,,,,,,,,18530.0
H8AZ01146,2008,,,,,,,,,,,,,15331.63
H8AZ01146,2010,,,,,,,,,,,,,120.0
H8AZ01146,2012,,,,,,,,,,,,,9123.66
H8AZ01146,2014,,,,,,,,,,,,,3.0
H8AZ05121,2008,,,,,,,,,,,,,13991.0
H8AZ06046,2008,,,,,,,,,,,,,6996.0
H8AZ06046,2010,,,,,,,,,,,,,10.0
H8AZ07028,2010,,,,,,,,,,,,,7514.84
H8AZ08018,2008,,,,,,,,,,,,,1991019.99
H8AZ08018,2010,,,,,,,,,,,,,45211.67
H8CA02073,2008,,,,,,,,,,,,,32998.59
H8CA05035,2004,,,,,,,,,,,,,523499.58
H8CA05035,2006,,,,,,,,,,,,,621308.0
H8CA05035,2008,,,,,,,,,,,,,886839.39
H8CA05035,2010,,,,,,,,,,,,,567573.58
H8CA05167,2008,,,,,,,,,,,,,416.0
H8CA07049,2008,,,,,,,,,,,,,11607.0
H8CA09060,2014,,,,,,,,,,,,,906526.03
H8CA22089,2004,,,,,,,,,,,,,870953.77
H8CA22089,2008,,,,,,,,,,,,,612810.78
H8CA22089,2010,,,,,,,,,,,,,715721.56
H8CA22089,2012,,,,,,,,,,,,,3257998.96
H8CA22089,2014,,,,,,,,,,,,,2456687.0
H8CA24143,2008,,,,,,,,,,,,,6623.0
H8CA24143,2010,,,,,,,,,,,,,907.0
H8CA25058,2008,,,,,,,,,,,,,345.0
H8CA25058,2010,,,,,,,,,,,,,1836.98
H8CA27088,2010,,,,,,,,,,,,,73035.21
H8CA32039,2012,,,,,,,,,,,,,10869.86
H8CA33243,2008,,,,,,,,,,,,,5554.0
H8CA33243,2010,,,,,,,,,,,,,2462.0
H8CA35032,2004,,,,,,,,,,,,,785629.68
H8CA35032,2006,,,,,,,,,,,,,2279869.58
H8CA35032,2008,,,,,,,,,,,,,1873346.03
H8CA36097,2012,,,,,,,,,,,,,2453759.88
H8CA36097,2014,,,,,,,,,,,,,676930.91
H8CA40057,2004,,,,,,,,,,,,,395052.73
H8CA41113,2008,,,,,,,,,,,,,23753.0
H8CA43119,2008,,,,,,,,,,,,,64900.3
H8CA43119,2010,,,,,,,,,,,,,31205.99
H8CA44091,2012,,,,,,,,,,,,,38518.48
H8CA45114,2010,,,,,,,,,,,,,156.33
H8CA52052,2008,,,,,,,,,,,,,1250680.02
H8CA52052,2012,,,,,,,,,,,,,916192.81
